"Window Length","Window Start","HFC"
"500","100","0.747592151165009"
"0","0","5.49964952468872"
"25","20","70.9214859008789"
"25","50","45.890308380127"
"25","100","7.36894369125366"
"100","20","22.7406063079834"
"100","50","14.7988710403442"
"100","100","2.56233692169189"
"250","20","9.60793685913086"
"250","50","6.25426816940308"
"250","100","1.08676719665527"
"500","20","5.14734888076782"
"500","50","3.35073804855347"
"500","100","0.589441120624542"
"0","0","19.649974822998"
"25","20","49.3568000793457"
"25","50","33.5843238830566"
"25","100","32.6395568847656"
"100","20","21.7096290588379"
"100","50","16.2847385406494"
"100","100","11.5958776473999"
"250","20","18.7608203887939"
"250","50","14.7413988113403"
"250","100","11.0198106765747"
"500","20","18.7608203887939"
"500","50","14.7413988113403"
"500","100","11.0198106765747"
"0","0","31.5496826171875"
"25","20","99.8773422241211"
"25","50","71.0947723388672"
"25","100","31.199951171875"
"100","20","35.0462341308594"
"100","50","25.5894393920898"
"100","100","11.975640296936"
"250","20","25.6517543792725"
"250","50","19.4872417449951"
"250","100","9.50329875946045"
"500","20","25.6517543792725"
"500","50","19.4872417449951"
"500","100","9.50329875946045"
"0","0","29.1861095428467"
"25","20","142.515747070312"
"25","50","107.982566833496"
"25","100","67.7879257202148"
"100","20","100.820335388184"
"100","50","89.8522720336914"
"100","100","65.2364273071289"
"250","20","59.3788719177246"
"250","50","54.0123062133789"
"250","100","40.8307189941406"
"500","20","33.2834701538086"
"500","50","30.4905567169189"
"500","100","23.1571254730225"
"0","0","42.865406036377"
"25","20","264.937469482422"
"25","50","212.394348144531"
"25","100","178.201919555664"
"100","20","198.015701293945"
"100","50","174.260696411133"
"100","100","124.697769165039"
"250","20","96.8184585571289"
"250","50","85.6428298950195"
"250","100","60.4365615844727"
"500","20","49.934383392334"
"500","50","44.1985740661621"
"500","100","31.2003116607666"
"0","0","54.089672088623"
"25","20","355.487152099609"
"25","50","306.833923339844"
"25","100","130.224670410156"
"100","20","159.73698425293"
"100","50","142.616973876953"
"100","100","82.8540649414062"
"250","20","73.6728210449219"
"250","50","66.2209396362305"
"250","100","40.2232322692871"
"500","20","49.6322326660156"
"500","50","44.6213569641113"
"500","100","27.5520763397217"
"0","0","73.1030120849609"
"25","20","382.448120117188"
"25","50","322.509368896484"
"25","100","208.807067871094"
"100","20","232.217086791992"
"100","50","203.839141845703"
"100","100","134.667144775391"
"250","20","111.974769592285"
"250","50","99.069953918457"
"250","100","67.5399322509766"
"500","20","68.8500900268555"
"500","50","61.7533111572266"
"500","100","43.9017524719238"
"0","0","37.9822273254395"
"25","20","225.021408081055"
"25","50","189.853256225586"
"25","100","125.459968566895"
"100","20","130.454635620117"
"100","50","106.354354858398"
"100","100","58.1645240783691"
"250","20","57.0669975280762"
"250","50","46.637077331543"
"250","100","25.6291885375977"
"500","20","33.8835563659668"
"500","50","28.0712280273438"
"500","100","16.3273239135742"
"0","0","91.0196685791016"
"25","20","244.558853149414"
"25","50","248.426818847656"
"25","100","168.175567626953"
"100","20","187.513473510742"
"100","50","165.417449951172"
"100","100","85.0952758789062"
"250","20","89.2853240966797"
"250","50","80.3725280761719"
"250","100","46.7219047546387"
"500","20","89.2853240966797"
"500","50","80.3725280761719"
"500","100","46.7219047546387"
"0","0","32.6015586853027"
"25","20","297.091583251953"
"25","50","219.805648803711"
"25","100","136.664657592773"
"100","20","166.697677612305"
"100","50","137.485427856445"
"100","100","80.8274307250977"
"250","20","75.623161315918"
"250","50","62.7887420654297"
"250","100","37.4770164489746"
"500","20","39.0712852478027"
"500","50","32.4814605712891"
"500","100","19.4578609466553"
"0","0","103.609985351562"
"25","20","346.105377197266"
"25","50","328.745758056641"
"25","100","307.585235595703"
"100","20","308.524841308594"
"100","50","280.896575927734"
"100","100","204.460083007812"
"250","20","141.050064086914"
"250","50","127.279739379883"
"250","100","91.1798934936523"
"500","20","94.7884292602539"
"500","50","86.8235473632812"
"500","100","66.2019195556641"
"0","0","139.646575927734"
"25","20","290.487091064453"
"25","50","282.849731445312"
"25","100","242.881851196289"
"100","20","253.287643432617"
"100","50","239.652786254883"
"100","100","199.177520751953"
"250","20","136.19108581543"
"250","50","131.032470703125"
"250","100","115.832832336426"
"500","20","136.19108581543"
"500","50","131.032470703125"
"500","100","115.832832336426"
"0","0","27.2539958953857"
"25","20","233.112564086914"
"25","50","172.418685913086"
"25","100","76.5798263549805"
"100","20","105.959320068359"
"100","50","83.9563217163086"
"100","100","48.4555397033691"
"250","20","48.5009918212891"
"250","50","38.8830528259277"
"250","100","23.3885288238525"
"500","20","24.9347457885742"
"500","50","20.0115852355957"
"500","100","12.0706386566162"
"0","0","163.487655639648"
"25","20","510.463134765625"
"25","50","421.668670654297"
"25","100","226.319900512695"
"100","20","218.686492919922"
"100","50","175.945343017578"
"100","100","92.5867309570312"
"250","20","154.223052978516"
"250","50","128.828582763672"
"250","100","73.4222412109375"
"500","20","154.223052978516"
"500","50","128.828582763672"
"500","100","73.4222412109375"
"0","0","96.6774597167969"
"25","20","317.454162597656"
"25","50","234.016250610352"
"25","100","95.341064453125"
"100","20","137.783996582031"
"100","50","106.180511474609"
"100","100","54.9899597167969"
"250","20","87.9827651977539"
"250","50","70.2018585205078"
"250","100","39.1146545410156"
"500","20","87.9827651977539"
"500","50","70.2018585205078"
"500","100","39.1146545410156"
"0","0","44.1320915222168"
"25","20","121.404144287109"
"25","50","138.731094360352"
"25","100","143.113540649414"
"100","20","148.620712280273"
"100","50","137.79150390625"
"100","100","79.8804016113281"
"250","20","68.2698745727539"
"250","50","62.404167175293"
"250","100","35.5861740112305"
"500","20","42.2298851013184"
"500","50","39.1360893249512"
"500","100","24.3388690948486"
"0","0","64.1267395019531"
"25","20","184.522659301758"
"25","50","193.405166625977"
"25","100","141.967239379883"
"100","20","143.538803100586"
"100","50","126.840293884277"
"100","100","67.165641784668"
"250","20","61.6838607788086"
"250","50","54.3459320068359"
"250","100","31.4578914642334"
"500","20","60.3429183959961"
"500","50","54.3459320068359"
"500","100","31.4578914642334"
"0","0","545.699035644531"
"25","20","794.64892578125"
"25","50","760.530578613281"
"25","100","587.416015625"
"100","20","797.283508300781"
"100","50","743.351623535156"
"100","100","501.466033935547"
"250","20","515.224060058594"
"250","50","500.369934082031"
"250","100","374.190155029297"
"500","20","515.224060058594"
"500","50","500.369934082031"
"500","100","374.190155029297"
"0","0","41.9195594787598"
"25","20","184.794921875"
"25","50","108.380729675293"
"25","100","87.7698974609375"
"100","20","147.225219726562"
"100","50","120.875617980957"
"100","100","75.1131057739258"
"250","20","79.8021697998047"
"250","50","66.2734146118164"
"250","100","38.3118057250977"
"500","20","41.647216796875"
"500","50","34.6398315429688"
"500","100","20.8966445922852"
"0","0","74.1884613037109"
"25","20","226.226196289062"
"25","50","180.424240112305"
"25","100","129.413345336914"
"100","20","151.325317382812"
"100","50","129.646438598633"
"100","100","90.1865768432617"
"250","20","69.8469772338867"
"250","50","60.8495063781738"
"250","100","44.9475326538086"
"500","20","69.8469772338867"
"500","50","60.8495063781738"
"500","100","44.9475326538086"
"0","0","338.882110595703"
"25","20","893.418151855469"
"25","50","717.65576171875"
"25","100","474.119293212891"
"100","20","628.255310058594"
"100","50","527.034118652344"
"100","100","312.579925537109"
"250","20","315.466125488281"
"250","50","275.8974609375"
"250","100","179.493499755859"
"500","20","315.466125488281"
"500","50","275.8974609375"
"500","100","179.493499755859"
"0","0","302.310852050781"
"25","20","441.145111083984"
"25","50","556.616271972656"
"25","100","664.343627929688"
"100","20","732.827331542969"
"100","50","694.150573730469"
"100","100","347.790130615234"
"250","20","360.343444824219"
"250","50","328.507934570312"
"250","100","160.428588867188"
"500","20","300.404510498047"
"500","50","289.908966064453"
"500","100","160.428588867188"
"0","0","309.506225585938"
"25","20","597.724548339844"
"25","50","759.095275878906"
"25","100","816.084228515625"
"100","20","965.426208496094"
"100","50","934.035339355469"
"100","100","606.446105957031"
"250","20","476.429504394531"
"250","50","442.848083496094"
"250","100","276.718963623047"
"500","20","302.637969970703"
"500","50","289.275329589844"
"500","100","197.782928466797"
"0","0","69.9893188476562"
"25","20","311.306701660156"
"25","50","245.684875488281"
"25","100","244.790908813477"
"100","20","270.638946533203"
"100","50","236.399459838867"
"100","100","193.204254150391"
"250","20","131.815567016602"
"250","50","114.853546142578"
"250","100","91.8795547485352"
"500","20","67.6950759887695"
"500","50","58.9792747497559"
"500","100","47.1568717956543"
"0","0","66.8420486450195"
"25","20","302.618133544922"
"25","50","269.304931640625"
"25","100","143.695358276367"
"100","20","188.012832641602"
"100","50","156.374908447266"
"100","100","93.7961654663086"
"250","20","85.7354583740234"
"250","50","71.4239349365234"
"250","100","42.7077865600586"
"500","20","60.3529777526855"
"500","50","51.0759086608887"
"500","100","32.0660018920898"
"0","0","65.5547103881836"
"25","20","220.995544433594"
"25","50","148.590316772461"
"25","100","77.4633026123047"
"100","20","135.731979370117"
"100","50","112.704772949219"
"100","100","89.362678527832"
"250","20","103.688484191895"
"250","50","93.0490112304688"
"250","100","81.8499908447266"
"500","20","61.346794128418"
"500","50","56.0461120605469"
"500","100","49.6904754638672"
"0","0","293.250030517578"
"25","20","331.641998291016"
"25","50","412.310302734375"
"25","100","399.665618896484"
"100","20","514.168334960938"
"100","50","541.276733398438"
"100","100","356.675811767578"
"250","20","294.630981445312"
"250","50","294.832153320312"
"250","100","206.066101074219"
"500","20","294.632263183594"
"500","50","294.832153320312"
"500","100","206.066101074219"
"0","0","244.732009887695"
"25","20","432.306732177734"
"25","50","481.198272705078"
"25","100","382.320587158203"
"100","20","479.724395751953"
"100","50","465.613586425781"
"100","100","398.865417480469"
"250","20","319.872619628906"
"250","50","302.262542724609"
"250","100","246.613433837891"
"500","20","244.573135375977"
"500","50","234.962265014648"
"500","100","205.713348388672"
"0","0","132.593109130859"
"25","20","590.882385253906"
"25","50","519.505920410156"
"25","100","379.545257568359"
"100","20","494.460784912109"
"100","50","434.079193115234"
"100","100","277.440460205078"
"250","20","247.518142700195"
"250","50","212.72819519043"
"250","100","131.907608032227"
"500","20","129.219650268555"
"500","50","113.67253112793"
"500","100","74.9765396118164"
"0","0","163.705718994141"
"25","20","329.794891357422"
"25","50","310.262481689453"
"25","100","298.957641601562"
"100","20","410.527252197266"
"100","50","394.305786132812"
"100","100","288.322845458984"
"250","20","255.127685546875"
"250","50","236.971328735352"
"250","100","143.31379699707"
"500","20","157.890869140625"
"500","50","150.696517944336"
"500","100","104.13069152832"
"0","0","179.758056640625"
"25","20","472.128082275391"
"25","50","411.589935302734"
"25","100","251.281448364258"
"100","20","212.416809082031"
"100","50","175.438278198242"
"100","100","91.1453323364258"
"250","20","168.164413452148"
"250","50","144.927978515625"
"250","100","82.4649047851562"
"500","20","168.164413452148"
"500","50","144.927978515625"
"500","100","82.4649047851562"
"0","0","48.3801040649414"
"25","20","132.841232299805"
"25","50","120.982147216797"
"25","100","68.0228424072266"
"100","20","65.2914581298828"
"100","50","54.7140998840332"
"100","100","28.4200344085693"
"250","20","44.310115814209"
"250","50","38.5037040710449"
"250","100","21.599817276001"
"500","20","44.310115814209"
"500","50","38.5037040710449"
"500","100","21.599817276001"
"0","0","49.8409957885742"
"25","20","108.394752502441"
"25","50","57.4008750915527"
"25","100","55.6428642272949"
"100","20","83.7572860717773"
"100","50","70.1973876953125"
"100","100","54.6134796142578"
"250","20","47.0260963439941"
"250","50","40.4752540588379"
"250","100","32.8210411071777"
"500","20","47.0260963439941"
"500","50","40.4752540588379"
"500","100","32.8210411071777"
"0","0","37.9350395202637"
"25","20","80.237907409668"
"25","50","77.0926284790039"
"25","100","56.0660400390625"
"100","20","51.2393531799316"
"100","50","46.8362274169922"
"100","100","32.1584510803223"
"250","20","31.5558986663818"
"250","50","29.7687759399414"
"250","100","21.8238277435303"
"500","20","31.5558986663818"
"500","50","29.7687759399414"
"500","100","21.8238277435303"
"0","0","54.8419303894043"
"25","20","117.259651184082"
"25","50","91.5549011230469"
"25","100","55.4927406311035"
"100","20","49.565055847168"
"100","50","38.0483207702637"
"100","100","25.8183422088623"
"250","20","49.565055847168"
"250","50","38.0483207702637"
"250","100","25.8183422088623"
"500","20","49.565055847168"
"500","50","38.0483207702637"
"500","100","25.8183422088623"
"0","0","140.523010253906"
"25","20","631.022094726562"
"25","50","561.484619140625"
"25","100","413.3828125"
"100","20","410.505035400391"
"100","50","364.857482910156"
"100","100","223.091186523438"
"250","20","186.440856933594"
"250","50","165.735626220703"
