"Window Length","Window Start","Spectral Energy"
"100","50","0.90839695930481"
"100","100","1.04919111728668"
"250","20","0.734596610069275"
"250","50","0.722881317138672"
"250","100","0.636658847332001"
"500","20","0.483673691749573"
"500","50","0.486152201890945"
"500","100","0.471712946891785"
"0","0","0.330520212650299"
"25","20","0.606558561325073"
"25","50","0.507664322853088"
"25","100","0.324588060379028"
"100","20","0.341988801956177"
"100","50","0.294462591409683"
"100","100","0.188210234045982"
"250","20","0.32489338517189"
"250","50","0.294464111328125"
"250","100","0.188210234045982"
"500","20","0.32489338517189"
"500","50","0.294464111328125"
"500","100","0.188210234045982"
"0","0","0.364959329366684"
"25","20","0.348453491926193"
"25","50","0.408382564783096"
"25","100","0.621455907821655"
"100","20","0.608453571796417"
"100","50","0.594311892986298"
"100","100","0.485530138015747"
"250","20","0.366989612579346"
"250","50","0.359537035226822"
"250","100","0.316137373447418"
"500","20","0.366989612579346"
"500","50","0.359537035226822"
"500","100","0.316137373447418"
"0","0","0.378151267766953"
"25","20","0.268463939428329"
"25","50","0.360939264297485"
"25","100","0.656024873256683"
"100","20","0.621577382087708"
"100","50","0.609123408794403"
"100","100","0.479990243911743"
"250","20","0.370356678962708"
"250","50","0.368115961551666"
"250","100","0.331831485033035"
"500","20","0.370356678962708"
"500","50","0.368115961551666"
"500","100","0.331831485033035"
"0","0","0.110451407730579"
"25","20","0.301092147827148"
"25","50","0.246652543544769"
"25","100","0.0980844497680664"
"100","20","0.129414230585098"
"100","50","0.107351399958134"
"100","100","0.048617135733366"
"250","20","0.107101731002331"
"250","50","0.0928405299782753"
"250","100","0.0461936518549919"
"500","20","0.107101731002331"
"500","50","0.0928405299782753"
"500","100","0.0461936518549919"
"0","0","0.0838966518640518"
"25","20","0.408236861228943"
"25","50","0.305923402309418"
"25","100","0.11630030721426"
"100","20","0.22369846701622"
"100","50","0.177045881748199"
"100","100","0.0961358547210693"
"250","20","0.113066993653774"
"250","50","0.0925069898366928"
"250","100","0.0529880747199059"
"500","20","0.0787590071558952"
"500","50","0.0654107332229614"
"500","100","0.0398836955428123"
"0","0","0.0793847143650055"
"25","20","0.241515383124352"
"25","50","0.233534350991249"
"25","100","0.151721999049187"
"100","20","0.092001773416996"
"100","50","0.0882065519690514"
"100","100","0.0568681880831718"
"250","20","0.0760096684098244"
"250","50","0.0761861279606819"
"250","100","0.0514567792415619"
"500","20","0.0760096684098244"
"500","50","0.0761861279606819"
"500","100","0.0514567792415619"
"0","0","0.0382114090025425"
"25","20","0.0924844145774841"
"25","50","0.0877499654889107"
"25","100","0.0596085637807846"
"100","20","0.0396817475557327"
"100","50","0.0365086011588573"
"100","100","0.0266791619360447"
"250","20","0.0396817475557327"
"250","50","0.0365086011588573"
"250","100","0.0266791619360447"
"500","20","0.0396817475557327"
"500","50","0.0365086011588573"
"500","100","0.0266791619360447"
"0","0","0.112125270068645"
"25","20","0.661828815937042"
"25","50","0.614919602870941"
"25","100","0.231372401118279"
"100","20","0.248447120189667"
"100","50","0.230227470397949"
"100","100","0.0900759845972061"
"250","20","0.107368260622025"
"250","50","0.101814150810242"
"250","100","0.0418245047330856"
"500","20","0.107368260622025"
"500","50","0.101814150810242"
"500","100","0.0418245047330856"
"0","0","0.273381292819977"
"25","20","0.987621068954468"
"25","50","0.989959001541138"
"25","100","0.782061755657196"
"100","20","0.419775128364563"
"100","50","0.407235652208328"
"100","100","0.313081562519073"
"250","20","0.265868157148361"
"250","50","0.257926464080811"
"250","100","0.20513328909874"
"500","20","0.265868157148361"
"500","50","0.257926464080811"
"500","100","0.20513328909874"
"0","0","0.197220742702484"
"25","20","0.88551265001297"
"25","50","0.731915533542633"
"25","100","0.300410091876984"
"100","20","0.432645082473755"
"100","50","0.361069798469543"
"100","100","0.151076674461365"
"250","20","0.193347945809364"
"250","50","0.164924487471581"
"250","100","0.0742137804627419"
"500","20","0.193347945809364"
"500","50","0.164924487471581"
"500","100","0.0742137804627419"
"0","0","0.209644004702568"
"25","20","0.824256241321564"
"25","50","0.726814806461334"
"25","100","0.41303351521492"
"100","20","0.414119184017181"
"100","50","0.354352474212646"
"100","100","0.208647444844246"
"250","20","0.20450522005558"
"250","50","0.183914616703987"
"250","100","0.111232876777649"
"500","20","0.20450522005558"
"500","50","0.183914616703987"
"500","100","0.111232876777649"
"0","0","0.16321524977684"
"25","20","0.851123034954071"
"25","50","0.897006213665009"
"25","100","0.416308492422104"
"100","20","0.427780091762543"
"100","50","0.415092349052429"
"100","100","0.210789009928703"
"250","20","0.183205097913742"
"250","50","0.177769154310226"
"250","100","0.0901239588856697"
"500","20","0.158543571829796"
"500","50","0.156855776906013"
"500","100","0.0827671587467194"
"0","0","0.197220891714096"
"25","20","0.885513722896576"
"25","50","0.73191636800766"
"25","100","0.300410777330399"
"100","20","0.43264564871788"
"100","50","0.361070245504379"
"100","100","0.151076897978783"
"250","20","0.193348169326782"
"250","50","0.164924696087837"
"250","100","0.0742138847708702"
"500","20","0.193348169326782"
"500","50","0.164924696087837"
"500","100","0.0742138847708702"
"0","0","0.054671686142683"
"25","20","0.26978000998497"
"25","50","0.240988627076149"
"25","100","0.187529847025871"
"100","20","0.122128911316395"
"100","50","0.10940182954073"
"100","100","0.090575098991394"
"250","20","0.0519238635897636"
"250","50","0.0465455166995525"
"250","100","0.0385279469192028"
"500","20","0.0519239418208599"
"500","50","0.0465455651283264"
"500","100","0.0385279469192028"
"0","0","0.0593213923275471"
"25","20","0.303997009992599"
"25","50","0.272114723920822"
"25","100","0.205149173736572"
"100","20","0.13784484565258"
"100","50","0.123852163553238"
"100","100","0.100604593753815"
"250","20","0.0586541071534157"
"250","50","0.0527391470968723"
"250","100","0.0428747609257698"
"500","20","0.0561583191156387"
"500","50","0.0504950471222401"
"500","100","0.0419427640736103"
"0","0","0.0642148032784462"
"25","20","0.392554968595505"
"25","50","0.328757137060165"
"25","100","0.272716850042343"
"100","20","0.204083025455475"
"100","50","0.183377265930176"
"100","100","0.160951420664787"
"250","20","0.0884947404265404"
"250","50","0.079730786383152"
"250","100","0.070111557841301"
"500","20","0.0632174983620644"
"500","50","0.0569575093686581"
"500","100","0.0500860512256622"
"0","0","0.0720222294330597"
"25","20","0.441821247339249"
"25","50","0.367138713598251"
"25","100","0.296687632799149"
"100","20","0.22887746989727"
"100","50","0.204771980643272"
"100","100","0.175787717103958"
"250","20","0.099216990172863"
"250","50","0.0890195667743683"
"250","100","0.0765819475054741"
"500","20","0.0697696357965469"
"500","50","0.0635931715369225"
"500","100","0.0547083653509617"
"0","0","0.0646166875958443"
"25","20","0.315869987010956"
"25","50","0.279552578926086"
"25","100","0.21804966032505"
"100","20","0.139120280742645"
"100","50","0.12616291642189"
"100","100","0.103303797543049"
"250","20","0.06045101583004"
"250","50","0.0548094175755978"
"250","100","0.045946478843689"
"500","20","0.06045101583004"
"500","50","0.0548094175755978"
"500","100","0.045946478843689"
"0","0","0.0736273527145386"
"25","20","0.338820070028305"
"25","50","0.295409381389618"
"25","100","0.234593704342842"
"100","20","0.147172123193741"
"100","50","0.132406145334244"
"100","100","0.108223535120487"
"250","20","0.0685406997799873"
"250","50","0.0616910569369793"
"250","100","0.0516977421939373"
"500","20","0.0685406997799873"
"500","50","0.0616910569369793"
"500","100","0.0516977421939373"
"0","0","0.0866909250617027"
"25","20","0.36063352227211"
"25","50","0.324825137853622"
"25","100","0.247578561306"
"100","20","0.162949159741402"
"100","50","0.146390900015831"
"100","100","0.11895365267992"
"250","20","0.0819343626499176"
"250","50","0.0756254568696022"
"250","100","0.061503391712904"
"500","20","0.0819343626499176"
"500","50","0.0756254568696022"
"500","100","0.061503391712904"
"0","0","0.155070304870605"
"25","20","0.478414177894592"
"25","50","0.433815687894821"
"25","100","0.276316225528717"
"100","20","0.173612803220749"
"100","50","0.154683709144592"
"100","100","0.103158891201019"
"250","20","0.157088622450829"
"250","50","0.139957711100578"
"250","100","0.0980033054947853"
"500","20","0.157088622450829"
"500","50","0.139957711100578"
"500","100","0.0980033054947853"
"0","0","0.117860235273838"
"25","20","0.319519430398941"
"25","50","0.252706915140152"
"25","100","0.164192691445351"
"100","20","0.126726940274239"
"100","50","0.0989154726266861"
"100","100","0.0658989250659943"
"250","20","0.109471939504147"
"250","50","0.0895179584622383"
"250","100","0.0626127570867538"
"500","20","0.109471939504147"
"500","50","0.0895179584622383"
"500","100","0.0626127570867538"
"0","0","0.0908488035202026"
"25","20","0.359487891197205"
"25","50","0.26418349146843"
"25","100","0.190008103847504"
"100","20","0.136353611946106"
"100","50","0.105648703873158"
"100","100","0.0793541148304939"
"250","20","0.0837289392948151"
"250","50","0.0648879632353783"
"250","100","0.0503689087927341"
"500","20","0.0837289392948151"
"500","50","0.0648879632353783"
"500","100","0.0503689087927341"
"0","0","0.063115157186985"
"25","20","0.269034117460251"
"25","50","0.186400651931763"
"25","100","0.0670816823840141"
"100","20","0.0870216116309166"
"100","50","0.0599919557571411"
"100","100","0.0215667337179184"
"250","20","0.0570326633751392"
"250","50","0.039322305470705"
"250","100","0.0146489525213838"
"500","20","0.0570326633751392"
"500","50","0.039322305470705"
"500","100","0.0146489525213838"
"0","0","0.229671955108643"
"25","20","0.832745552062988"
"25","50","0.79136461019516"
"25","100","0.397040575742722"
"100","20","0.3672214448452"
"100","50","0.34444135427475"
"100","100","0.16783806681633"
"250","20","0.225508362054825"
"250","50","0.218477100133896"
"250","100","0.114012204110622"
"500","20","0.225508362054825"
"500","50","0.218477100133896"
"500","100","0.114012204110622"
"0","0","0.191489785909653"
"25","20","0.907869815826416"
"25","50","0.85694283246994"
"25","100","0.476590752601624"
"100","20","0.40304109454155"
"100","50","0.380544662475586"
"100","100","0.204054072499275"
"250","20","0.188019931316376"
"250","50","0.177362024784088"
"250","100","0.100002348423004"
"500","20","0.188019931316376"
"500","50","0.177362024784088"
"500","100","0.100002348423004"
"0","0","0.217050418257713"
"25","20","0.831325709819794"
"25","50","0.790130615234375"
"25","100","0.394585281610489"
"100","20","0.368686527013779"
"100","50","0.346253901720047"
"100","100","0.169868528842926"
"250","20","0.213084936141968"
"250","50","0.19996440410614"
"250","100","0.107832312583923"
"500","20","0.213084936141968"
"500","50","0.19996440410614"
"500","100","0.107832312583923"
"0","0","0.191487863659859"
"25","20","0.907228291034698"
"25","50","0.856558322906494"
"25","100","0.47585654258728"
"100","20","0.402858227491379"
"100","50","0.380555868148804"
"100","100","0.203880742192268"
"250","20","0.187939167022705"
"250","50","0.177372232079506"
"250","100","0.102547310292721"
"500","20","0.187939167022705"
"500","50","0.177372232079506"
"500","100","0.102547310292721"
"0","0","0.183016255497932"
"25","20","0.840575754642487"
"25","50","0.798986434936523"
"25","100","0.401437163352966"
"100","20","0.373055338859558"
"100","50","0.350320041179657"
"100","100","0.17317695915699"
"250","20","0.178363770246506"
"250","50","0.171646624803543"
"250","100","0.0894722267985344"
"500","20","0.178363770246506"
"500","50","0.171646624803543"
"500","100","0.0894722267985344"
"0","0","0.1751958578825"
"25","20","0.910890519618988"
"25","50","0.859957277774811"
"25","100","0.480185180902481"
"100","20","0.404524028301239"
"100","50","0.382089704275131"
"100","100","0.205722898244858"
"250","20","0.17194102704525"
"250","50","0.16225928068161"
"250","100","0.0914493799209595"
"500","20","0.171941101551056"
"500","50","0.162259310483932"
"500","100","0.0914493799209595"
"0","0","0.187242656946182"
"25","20","0.871049821376801"
"25","50","0.826147496700287"
"25","100","0.427570104598999"
"100","20","0.384513974189758"
"100","50","0.361417144536972"
"100","100","0.183099150657654"
"250","20","0.183833390474319"
"250","50","0.172659441828728"
"250","100","0.094594731926918"
"500","20","0.183833390474319"
"500","50","0.172659441828728"
"500","100","0.094594731926918"
"0","0","0.198823019862175"
"25","20","0.875319302082062"
"25","50","0.829884111881256"
"25","100","0.428945332765579"
"100","20","0.38641232252121"
"100","50","0.363099098205566"
"100","100","0.183702617883682"
"250","20","0.199706986546516"
"250","50","0.187514126300812"
"250","100","0.100320607423782"
"500","20","0.199706986546516"
"500","50","0.187514126300812"
"500","100","0.100320607423782"
"0","0","0.489897131919861"
"25","20","0.900394916534424"
"25","50","0.857352256774902"
"25","100","0.641194760799408"
"100","20","0.48048347234726"
"100","50","0.477124094963074"
"100","100","0.367615163326263"
"250","20","0.48048347234726"
"250","50","0.477124094963074"
"250","100","0.367615163326263"
"500","20","0.48048347234726"
"500","50","0.477124094963074"
"500","100","0.367615163326263"
"0","0","0.488794833421707"
"25","20","0.962332189083099"
"25","50","0.897190570831299"
"25","100","0.671885550022125"
"100","20","0.503416776657104"
"100","50","0.501426577568054"
"100","100","0.388941943645477"
"250","20","0.503416776657104"
"250","50","0.501426577568054"
"250","100","0.388941943645477"
"500","20","0.503416776657104"
"500","50","0.501426577568054"
"500","100","0.388941943645477"
"0","0","0.304077684879303"
"25","20","0.607057750225067"
"25","50","0.652390480041504"
"25","100","0.540373802185059"
"100","20","0.389943450689316"
"100","50","0.379828065633774"
"100","100","0.292336255311966"
"250","20","0.296426922082901"
"250","50","0.288716554641724"
"250","100","0.241508007049561"
"500","20","0.296426922082901"
"500","50","0.288716554641724"
"500","100","0.241508007049561"
"0","0","0.319358766078949"
"25","20","0.733286082744598"
"25","50","0.74962443113327"
