Index,Drum Machine,Type,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
2371,Roland System-100,sn,-0.793103448,-0.447212717,0.263631193,-0.79560034,0.875231898,-0.140128227,-0.151821674
2372,Roland System-100,sn,1.55799373,-0.232949521,-0.987118629,1.418881053,-0.880611116,2.114659308,-1.075559261
2374,Roland System-100,ki,-0.068796069,2.964330217,1.24449103,-0.041118996,-0.313259185,3.178804992,0.43877441
2375,Roland System-100,ki,-0.147420147,2.636098208,1.217728775,-0.126584116,-0.161067488,3.271363756,0.203488353
2376,Roland System-100,ki,-0.113022113,1.677974105,0.925148682,-0.098877409,0.11266613,1.430397809,-0.71851392
2377,Roland System-100,ki,0.501228501,3.318006856,1.049837061,0.524905126,-0.327986079,2.728408498,0.195100941
2378,Roland System-100,ki,0.628992629,4.467632446,1.210701226,0.659824374,-0.320620705,3.416428072,0.193905148
2379,Roland System-100,ki,-0.085995086,2.178467917,1.060070725,-0.069655917,0.054080521,2.738834561,-0.419698022
2380,Roland System-100,ki,-0.058968059,2.629389937,1.160805066,-0.034992894,0.539507401,0.303282992,-1.836437766
2381,Roland System-100,ki,0.004914005,2.548618437,1.104052737,0.05266352,-0.24730176,0.304638795,0.320828006
2382,Roland System-100,ki,0.909090909,3.301945158,0.909542161,0.993075957,-0.290792037,5.917914823,-0.200372589
2383,Roland System-100,ki,0.331695332,1.920179646,0.772772547,0.39746672,-0.241751826,4.42871617,-0.232342114
2384,Roland System-100,ki,-0.653562654,0.873812167,1.121003731,-0.658227229,-0.204206405,2.573859894,0.543083047
2385,Roland System-100,ki,-0.346437346,1.515753966,1.039626163,-0.31221082,-0.276838401,6.79161432,0.450138654
2386,Roland System-100,ki,-0.348894349,1.424938318,1.009040817,-0.306484132,-0.116176641,2.68903739,0.005130818
2387,Roland System-100,ki,-0.594594595,0.456612175,0.810946781,-0.594943743,0.174192781,0.339634133,0.011543655
2388,Roland System-100,ki,0.230958231,2.951906596,1.084460616,0.260794179,1.424530804,0.142858188,-2.578709995
2389,Roland System-100,sn,1.269592476,1.685551632,0.473207034,1.299797781,1.080313534,5.235978823,-1.04109325
2390,Roland System-100,sn,0.304075235,1.057614089,0.574399376,0.336585176,1.084137017,5.506247659,-0.945270813
2391,Roland System-100,sn,5.335423197,4.431246379,0.501490097,4.86038089,1.129369453,5.475362326,-1.097595376
2392,Roland System-100,sn,-0.413793103,0.115870347,0.426562574,-0.397365804,0.986430736,5.060869843,-0.265796265
2393,Roland System-100,sn,0.426332288,0.517601107,0.168388505,0.430774454,0.624633168,1.173899082,-1.032447471
2394,Roland System-100,sn,0.043887147,-0.250371184,-0.35573174,0.02353012,-0.10499953,1.162004869,-1.098455059
2395,Roland System-100,sn,0.840125392,0.523450498,-0.013631338,0.818276226,0.67592423,1.108672222,-1.093174815
2396,Roland System-100,sn,0.545454545,1.00489107,0.422766614,0.574213182,0.403561154,1.722794303,-0.584264804
2397,Roland System-100,sn,-0.194357367,0.046344074,0.159097724,-0.17184409,1.004549466,0.154343633,-0.328573539
2398,Roland System-100,sn,0.282131661,1.261311972,0.694388894,0.319375823,-1.217788632,15.44568228,-0.626980215
2399,Roland System-100,sn,-0.884012539,-0.493026391,0.366089462,-0.89802746,0.259015047,0.664811455,-0.236276363
2400,Roland System-100,sn,-0.793103448,-0.412000068,0.306459114,-0.787816321,0.875265603,-0.447353415,-0.151820721
2401,Roland System-100,sn,-0.018808777,0.028618088,0.01019722,-0.022726003,0.577799204,1.393195611,-0.869864552
2402,Roland System-100,sn,-0.285266458,-0.173506376,-0.007743221,-0.287911696,0.244846927,1.309724175,-0.848300194
2403,Roland System-100,sn,-0.482758621,-0.37164126,-0.081250382,-0.494566663,-0.307030146,0.976302425,-0.889022106
2404,Roland System-100,sn,-0.564263323,-0.43194204,-0.079602897,-0.577288093,-0.715916388,1.259697541,-0.264895847
2405,Roland System-100,sn,-0.329153605,-0.101454366,0.117339196,-0.326743088,0.49567463,1.045171793,-0.830123535
2406,Roland System-100,sn,-0.579937304,0.143522268,0.643443465,-0.566341252,0.565459388,1.531912312,-0.088013027
2407,Roland System-100,sn,-0.269592476,2.512496188,1.587121231,-0.278678132,0.718055455,2.093127171,-0.692980977
2408,Roland System-100,sn,1.912225705,-0.187582171,-1.029280879,1.728253729,-0.880634655,2.025672469,-1.15664017
2410,Roland TR-33 Rhythm 33,ki,-0.606879607,-0.791299761,-1.098745107,-0.624416481,-0.390549438,0.87460795,0.624081744
2411,Roland TR-33 Rhythm 33,sn,-0.840125392,-1.026900389,-1.546276999,-0.859423589,-0.008953396,-0.696063205,0.701188592
2412,Roland TR-505,ki,-0.717444717,-0.742270702,-0.682388254,-0.741288583,0.465546316,-0.174062079,0.039986309
2413,Roland TR-505,sn,-0.589341693,-0.948923094,-1.475722593,-0.582273126,-0.012318567,-0.155803981,0.750892779
2414,Roland TR-505,ki,-0.186732187,-0.238739962,-0.166802994,-0.179826872,0.236721453,-0.237730544,0.197952332
2415,Roland TR-505,sn,-0.228840125,-0.107117278,0.022460218,-0.186975538,-0.221451743,-0.219916983,0.790775148
2416,Roland TR-505,ki,-0.466830467,0.494073355,0.685416357,-0.484883282,0.946951739,-0.242809329,-0.619437929
2417,Roland TR-505,sn,-0.520376176,-0.183886755,0.219221363,-0.503403572,0.173811061,-0.734390623,0.608472914
2418,Roland TR-55,ki,-0.199017199,-0.531056003,-0.623306704,-0.186280374,-0.373808609,1.349157044,0.588239176
2419,Roland TR-55,ki,-0.292383292,-0.655614147,-0.866413473,-0.285029983,-0.406383686,1.764896604,0.620418892
2420,Roland TR-55,ki,-0.031941032,-0.631176368,-0.970699948,-0.027857508,-0.398951681,1.129232949,0.601752557
2421,Roland TR-55,ki,-0.199017199,-0.531067031,-0.623329902,-0.186277902,-0.373806332,1.347555496,0.588238122
2422,Roland TR-55,sn,0.043887147,-0.471589547,-0.690002015,0.064334965,1.122663473,1.904204697,-0.086979907
2423,Roland TR-55,sn,-0.313479624,-0.525331428,-0.51136151,-0.297501582,1.004054151,1.546085367,-0.344357403
2424,Roland TR-55,sn,-0.526645768,-0.606217294,-0.451196759,-0.508164346,1.002039921,0.863453094,-0.171373246
2425,Roland TR-55,sn,0.304075235,-0.430959737,-0.77685191,0.294122014,1.038016716,1.95307884,-0.701556695
2426,Roland TR-606 Drumatix,ki,-0.16953317,-0.482531027,-0.546937386,-0.191489737,-0.25923917,0.201029877,0.419465484
2427,Roland TR-606 Drumatix,ki,-0.14004914,-0.421194749,-0.458005003,-0.162145283,-0.26553278,0.270037801,0.406743113
2428,Roland TR-606 Drumatix,sn,-0.677115987,-0.483987876,-0.012408424,-0.687320675,-0.103694567,-0.234048713,0.514417205
2429,Roland TR-606 Drumatix,sn,-0.686520376,-0.520849253,-0.064784815,-0.694330035,0.080979525,-0.034957303,0.463678072
2430,Roland TR-606 Drumatix,ki,0.186732187,-0.527954114,-0.837641247,0.163487232,-0.283292391,-0.013493654,0.353045881
2431,Roland TR-606 Drumatix,ki,0.189189189,-0.463068455,-0.712872912,0.165503756,-0.296518709,0.139824351,0.336628403
2432,Roland TR-606 Drumatix,sn,-0.485893417,-0.029787268,0.363052681,-0.498452017,-1.177539887,0.338977389,1.08999474
2433,Roland TR-606 Drumatix,sn,-0.420062696,-0.099969107,0.208136276,-0.420559964,0.005355039,0.24107226,0.188925406
2434,Roland TR-606 Drumatix,ki,-0.189189189,-0.443496081,-0.463008827,-0.207081014,-0.272007378,0.168110515,0.465506019
2435,Roland TR-606 Drumatix,ki,-0.228501229,-0.456114437,-0.457490373,-0.227390073,-0.266841051,0.448841563,0.474102779
2436,Roland TR-606 Drumatix,sn,-0.545454545,-0.384350139,-0.027268646,-0.523165246,0.395910706,0.255836041,-0.175039523
2437,Roland TR-606 Drumatix,ki,-0.319410319,-0.405438573,-0.30200536,-0.341316175,-0.271230587,-0.152970997,0.493214374
2438,Roland TR-606 Drumatix,sn,-0.438871473,-0.135520397,0.186543928,-0.437594021,0.649540673,0.110172998,0.034255093
2439,Roland TR-626,ki,-0.626535627,-0.342461633,0.127097775,-0.644591721,0.447673004,-0.241601801,0.097979497
2440,Roland TR-626,ki,-0.594594595,-0.368957533,0.040661303,-0.581943497,0.226254526,-0.252141094,0.220530502
2441,Roland TR-626,sn,0.188087774,0.754442485,0.461598864,0.179836552,-0.132419145,-0.368015776,0.146359958
2442,Roland TR-626,sn,0.131661442,1.267849902,0.787361489,0.14362259,-0.177264341,-0.346658871,0.409441397
2443,Roland TR-626,sn,-0.548589342,0.438795799,0.861364079,-0.488917289,-0.953516776,0.563472046,0.741350173
2444,Roland TR-626,ki,-0.427518428,-0.474913018,-0.326648121,-0.430712877,0.440466706,-0.23937845,0.078008795
2445,Roland TR-626,ki,-0.457002457,-0.052170356,0.260472134,-0.44832745,-0.002175982,-0.226960954,0.453202555
2446,Roland TR-626,sn,-0.053291536,0.937282386,0.727654598,-0.013347064,-0.13289431,1.285494947,0.516751228
2447,Roland TR-626,sn,-0.018808777,0.463336148,0.389838094,0.00777387,-0.000330637,0.218320102,0.147680624
2448,Roland TR-626,sn,-0.382445141,0.278719514,0.541264424,-0.35395427,-0.949151634,0.445807598,0.743898487
2449,Roland TR-66 Rhythm Arranger,ki,-0.459459459,-0.538369439,-0.421499226,-0.471504098,-0.352329881,-0.096722311,0.606677189
2450,Roland TR-66 Rhythm Arranger,ki,-0.250614251,-0.469906573,-0.466223149,-0.260804228,-0.342471932,0.021693993,0.55538904
2451,Roland TR-66 Rhythm Arranger,ki,-0.407862408,-0.537480368,-0.46951775,-0.418381832,-0.346379254,-0.1264137,0.598309805
2452,Roland TR-66 Rhythm Arranger,ki,-0.253071253,-0.469774643,-0.464155094,-0.263224574,-0.341649049,-0.009484201,0.555369855
2453,Roland TR-66 Rhythm Arranger,ki,-0.272727273,-0.533861498,-0.575497477,-0.275141909,-0.352689365,-0.144845678,0.588249084
2454,Roland TR-66 Rhythm Arranger,ki,-0.16953317,-0.468438883,-0.52079969,-0.178817052,-0.342028641,-0.015512654,0.5394651
2455,Roland TR-66 Rhythm Arranger,ki,-0.275184275,-0.499854213,-0.504395857,-0.284808672,-0.34815254,0.575474031,0.575504999
2456,Roland TR-66 Rhythm Arranger,ki,-0.324324324,-0.498416247,-0.462663014,-0.33242067,-0.348353184,0.612300952,0.575637397
2457,Roland TR-66 Rhythm Arranger,sn,-0.564263323,-0.11913463,0.35053071,-0.573430417,-0.921324997,-0.90711724,1.060020066
2458,Roland TR-66 Rhythm Arranger,sn,-0.843260188,-0.178606065,0.735822125,-0.85148902,-0.92653386,-0.733090995,1.114560716
2459,Roland TR-66 Rhythm Arranger,sn,-0.645768025,-0.155217565,0.417326011,-0.654087122,-0.919474987,-0.832392481,1.062454567
2460,Roland TR-66 Rhythm Arranger,sn,-0.614420063,-0.114977298,0.420948619,-0.622064489,-0.904578367,-0.895001216,1.057970335
2461,Roland TR-66 Rhythm Arranger,sn,-0.736677116,-0.156147172,0.558295133,-0.744594251,-0.856809185,0.225810271,1.046751658
2462,Roland TR-66 Rhythm Arranger,sn,-0.645768025,-0.178112373,0.389472178,-0.653551945,-0.79584163,0.548458264,1.016408403
2463,Roland TR-66 Rhythm Arranger,sn,-0.699059561,-0.219849952,0.417360721,-0.70318421,-0.439974188,-0.009901828,0.900855996
2464,Roland TR-66 Rhythm Arranger,sn,-0.673981191,-0.350555957,0.198414797,-0.678725686,-0.475788871,-0.310907548,0.914491715
2465,Roland TR-707,ki,-0.695331695,0.144230441,0.752693606,-0.721968091,0.564569179,0.124644202,-0.109717953
2466,Roland TR-707,ki,-0.687960688,-0.036418453,0.584413819,-0.703334426,0.001126471,0.15382541,0.398849661
2467,Roland TR-707,sn,-0.623824451,0.566144481,1.053997492,-0.613978449,-0.28075558,-0.175947464,0.737364841
2468,Roland TR-707,sn,-0.598746082,1.020036731,1.305547161,-0.588905404,-0.48009219,0.27694852,0.679348077
2469,Roland TR-707,ki,-0.57002457,0.461237914,0.782086951,-0.589629421,0.690098328,0.058609801,-0.471145132
2470,Roland TR-707,ki,-0.525798526,0.33547289,0.650825608,-0.540810904,0.200101943,0.012633717,0.200982502
2471,Roland TR-707,ki,-0.321867322,0.274946554,0.40953056,-0.30956524,-0.010908168,-0.059254438,0.418629357
2472,Roland TR-707,ki,-0.321867322,0.374231233,0.477534984,-0.308565685,0.208695852,-0.067843351,0.19570221
2473,Roland TR-707,sn,-0.332288401,0.245676828,0.46470267,-0.302593901,-0.097891291,-0.581718801,0.579962877
2474,Roland TR-707,sn,-0.307210031,0.324601475,0.508329617,-0.255814727,-0.22489733,-0.09682478,0.587692583
2475,Roland TR-707,ki,-0.57002457,0.462028248,0.782575205,-0.589629582,0.690108151,0.05917916,-0.471176124
2476,Roland TR-707,ki,-0.525798526,0.33609131,0.648163561,-0.538033656,0.200113579,0.011891818,0.200970063
2477,Roland TR-707,sn,-0.476489028,0.365923958,0.7115931,-0.470534054,-0.091688136,-0.807975864,0.572263965
2478,Roland TR-707,sn,-0.492163009,0.526263625,0.85127508,-0.479049962,-0.230428586,-0.414058857,0.549820262
2479,Roland TR-77 Rhythm 77,ki,-0.095823096,-0.694221427,-1.128071338,-0.100517629,-0.378334486,0.271851887,0.573219037
2480,Roland TR-77 Rhythm 77,sn,-0.529780564,-0.738282097,-0.767027236,-0.53043913,0.466998595,-0.007605431,-0.233390501
2481,Roland TR-808,ki,-0.687960688,-0.655258051,-0.422281272,-0.720705277,-0.315137416,2.135004584,0.605966502
2482,Roland TR-808,ki,9.125307125,-0.278633123,-1.662008422,6.625254165,-0.368750202,1.460671376,-0.926633228
2483,Roland TR-808,ki,0.081081081,-0.580082332,-0.901342498,0.062952621,-0.330729584,1.550272789,0.438471456
2484,Roland TR-808,ki,1.948402948,-0.501229666,-1.30304691,1.801642138,-0.344175522,1.407731768,-0.305941319
2485,Roland TR-808,ki,5.073710074,-0.413175037,-1.562378552,4.223371051,-0.35627351,1.27833302,-1.444922031
2486,Roland TR-808,ki,-0.619164619,-0.532283642,-0.219260664,-0.651001315,0.015133755,0.759934376,0.40040027
2487,Roland TR-808,ki,9.125307125,-0.124627724,-1.481153228,6.597332165,-0.168938803,1.497184582,-1.161034984
2488,Roland TR-808,ki,0.083538084,-0.44730713,-0.632324958,0.062585667,-0.044138519,1.341153907,0.211787641
2489,Roland TR-808,ki,2.828009828,-0.338680015,-1.181676743,2.536019657,-0.098755867,1.297134235,-1.124347118
2490,Roland TR-808,ki,5.343980344,-0.260984404,-1.368561257,4.393431092,-0.128456325,1.256210498,-1.642413607
2491,Roland TR-808,ki,-0.687960688,-0.633422414,-0.358906853,-0.72101263,-0.306802834,2.033391099,0.602895011
2492,Roland TR-808,ki,9.125307125,-0.249660327,-1.624982139,6.617791273,-0.362993844,1.486165046,-0.974236599
2493,Roland TR-808,ki,0.012285012,-0.55983169,-0.817248124,-0.006195538,-0.322376159,1.633122353,0.449955869
2494,Roland TR-808,ki,2.828009828,-0.45006176,-1.358348694,2.540862927,-0.341051537,1.324472781,-0.761664483
2495,Roland TR-808,ki,5.208845209,-0.379186703,-1.521186255,4.312548699,-0.350341424,1.327983895,-1.468424663
2496,Roland TR-808,ki,-0.624078624,-0.579318399,-0.317763013,-0.655329544,-0.263925719,1.199041301,0.585353631
2497,Roland TR-808,ki,9.125307125,-0.182679647,-1.544984083,6.602919661,-0.336389762,1.483155784,-1.077069048
2498,Roland TR-808,ki,0.044226044,-0.501715427,-0.712271058,0.024304487,-0.285189399,1.465236606,0.397826534
2499,Roland TR-808,ki,3.987714988,-0.368262723,-1.377937658,3.438606542,-0.312358105,1.256842645,-1.488725725
2500,Roland TR-808,ki,5.277641278,-0.315348882,-1.434532233,4.354184053,-0.320291314,1.333714546,-1.560925377
2501,Roland TR-808,ki,-0.621621622,-0.554507417,-0.264031638,-0.653478009,-0.182414777,0.924260436,0.543505959
2502,Roland TR-808,ki,9.125307125,-0.152934702,-1.511692315,6.599732948,-0.288811873,1.490809812,-1.121006827
2503,Roland TR-808,ki,0.044226044,-0.473750741,-0.658996651,0.023684299,-0.215070766,1.353871218,0.33517646
2504,Roland TR-808,ki,2.56019656,-0.36986205,-1.185823584,2.316819021,-0.246140569,1.357365871,-0.921408383
2505,Roland TR-808,ki,5.343980344,-0.284367972,-1.39882312,4.394076002,-0.265076445,1.244886628,-1.603091393
2507,Roland TR-808,sn,-0.332288401,0.217729448,0.440326917,-0.332763021,0.684831099,0.740021448,0.02219965
2508,Roland TR-808,sn,-0.479623824,-0.737210738,-0.822071066,-0.492014474,-1.570832263,0.667473693,1.268614982
2509,Roland TR-808,sn,-0.44200627,-0.581085681,-0.493934916,-0.447551368,-0.166510851,0.337703677,0.65064613
2510,Roland TR-808,sn,-0.36677116,-0.199453089,0.035613664,-0.368239294,0.468987547,0.755881467,0.05971617
2512,Roland TR-808,sn,-0.326018809,0.167719742,0.389478499,-0.333447989,0.69792909,0.96634287,-0.187429101
2513,Roland TR-808,sn,-0.652037618,-0.776248179,-0.715457917,-0.6706608,-1.595563734,0.630041942,1.272730635
2514,Roland TR-808,sn,-0.504702194,-0.607463378,-0.479616051,-0.518161629,-0.080290224,0.913987803,0.322403631
2515,Roland TR-808,sn,-0.351097179,-0.245340229,-0.038510009,-0.358708718,0.551552847,0.958179581,-0.212464532
2517,Roland TR-808,sn,-0.332288401,0.138429154,0.368160538,-0.3324237,0.817007532,0.817132526,-0.14909661
2518,Roland TR-808,sn,-0.517241379,-0.871810743,-1.218819369,-0.530224493,-1.554716362,0.735172758,1.257616787
2519,Roland TR-808,sn,-0.467084639,-0.718992155,-0.786689318,-0.473518022,0.07279731,0.278401884,0.429849497
2520,Roland TR-808,sn,-0.357366771,-0.314263233,-0.126840743,-0.35772555,0.679687631,0.898029501,-0.092426544
2522,Roland TR-808,sn,-0.34169279,-0.010479595,0.22899371,-0.342194219,0.904730771,1.111732718,-0.36713921
2523,Roland TR-808,sn,-0.567398119,-0.953913879,-1.530095067,-0.584008546,-1.496433905,0.19458716,1.218171254
2524,Roland TR-808,sn,-0.507836991,-0.770491006,-0.885101688,-0.515731092,0.299460114,0.699227944,0.108442715
2525,Roland TR-808,sn,-0.404388715,-0.408468717,-0.222161886,-0.407158269,0.740847615,0.853342462,-0.175340006
2527,Roland TR-808,sn,-0.36677116,0.035960707,0.301046107,-0.365933902,0.893997797,1.169004902,-0.458023653
2528,Roland TR-808,sn,-0.639498433,-0.919175572,-1.26206046,-0.658325965,-1.543837967,0.285224315,1.25671375
2529,Roland TR-808,sn,-0.498432602,-0.725118875,-0.767946211,-0.507960187,0.272238332,0.922319724,0.108987013
2530,Roland TR-808,sn,-0.385579937,-0.30966909,-0.092799406,-0.389633451,0.729722639,0.946273451,-0.270672571
2531,Roland TR-808,ki,-0.776412776,-0.683887952,-0.330221101,-0.81588894,-0.331601091,0.406308105,0.627586689
2532,Roland TR-808,ki,0.415233415,-0.664929343,-1.281646652,0.38767936,-0.349736913,0.018329205,0.395005923
2533,Roland TR-808,ki,2.852579853,-0.603488869,-1.684237582,2.568526963,-0.361824388,-0.038766527,-0.435394694
2534,Roland TR-808,ki,4.105651106,-0.534199592,-1.686215275,3.582092445,-0.371255944,0.007507991,-0.73735798
2535,Roland TR-808,ki,-0.815724816,-0.655140728,-0.137071232,-0.860635579,-0.074671099,0.125878398,0.582966263
2536,Roland TR-808,ki,0.813267813,-0.641717743,-1.354032395,0.766640296,-0.151782342,-0.061277984,0.100405867
2537,Roland TR-808,ki,2.162162162,-0.600666686,-1.564355284,1.995002328,-0.182507321,-0.033861915,-0.405607406
2538,Roland TR-808,ki,3.933660934,-0.542681549,-1.685039812,3.442462671,-0.21214937,-0.023542639,-1.006175976
2539,Roland TR-808,ki,0.275184275,-0.082408621,-0.242680921,0.32939986,-0.356566783,1.157532954,0.457364638
2540,Roland TR-808,ki,2.928746929,0.607953722,-0.378314278,2.719269816,-0.375439282,0.294710553,0.062990132
2541,Roland TR-808,sn,-0.473354232,-0.388762285,-0.110977898,-0.481540798,-1.557747621,1.428634016,1.269402461
2542,Roland TR-808,sn,-0.423197492,0.011413286,0.339648358,-0.420473305,0.391346999,0.090158808,0.068567965
2543,Roland TR-808,sn,-0.326018809,0.745956485,0.838871785,-0.313015384,0.861252452,0.673004728,-0.432910601
2544,Roland TR-808,sn,-0.702194357,-0.545941817,-0.074760899,-0.726332437,-1.548482341,0.144106142,1.287840039
